date,ticker,return
2025-07-14,000858,0.008930
2025-07-14,300750,-0.011050
2025-07-14,600276,0.005448
2025-07-14,600519,-0.002383
2025-07-14,601012,-0.005538
2025-07-14,601318,-0.002426
2025-07-15,000333,0.001505
2025-07-15,000858,-0.003269
2025-07-15,300750,-0.002793
2025-07-15,600276,0.000175
2025-07-15,600519,-0.008851
2025-07-15,601012,-0.008663
2025-07-15,601318,-0.008164
2025-07-16,000333,-0.004371
2025-07-16,000858,0.002240
2025-07-16,300750,-0.012512
2025-07-16,600276,0.000000
2025-07-16,600519,0.000021
2025-07-16,601012,-0.006866
2025-07-16,601318,-0.004729
2025-07-17,000333,-0.003567
2025-07-17,000858,0.004310
2025-07-17,300750,0.004160
2025-07-17,600276,0.008913
2025-07-17,600519,0.003770
2025-07-17,601012,0.018856
2025-07-17,601318,-0.000352
2025-07-18,000333,0.002754
2025-07-18,000858,-0.016214
2025-07-18,300750,0.021469
2025-07-18,600276,0.017842
2025-07-18,600519,0.014580
2025-07-18,601012,-0.008637
2025-07-18,601318,0.004577
2025-07-21,000333,-0.003845
2025-07-21,000858,-0.009856
2025-07-21,300750,0.031195
2025-07-21,600276,-0.012934
2025-07-21,600519,0.004175
2025-07-21,601012,0.014935
2025-07-21,601318,0.002103
2025-07-22,000333,0.008822
2025-07-22,000858,0.024233
2025-07-22,300750,0.025030
2025-07-22,600276,-0.010172
2025-07-22,600519,0.015232
2025-07-22,601012,0.015941
2025-07-22,601318,-0.008568
2025-07-23,000333,0.004236
2025-07-23,000858,-0.002629
2025-07-23,300750,0.001256
2025-07-23,600276,-0.004877
2025-07-23,600519,0.007181
2025-07-23,601012,-0.012674
2025-07-23,601318,0.022928
2025-07-24,000333,0.000136
2025-07-24,000858,0.002796
2025-07-24,300750,-0.006341
2025-07-24,600276,0.006476
2025-07-24,600519,0.010844
2025-07-24,601012,0.031785
2025-07-24,601318,0.011034
2025-07-25,000333,-0.010203
2025-07-25,000858,-0.016010
2025-07-25,300750,-0.008415
2025-07-25,600276,-0.019130
2025-07-25,600519,-0.024472
2025-07-25,601012,-0.021327
2025-07-25,601318,-0.009550
2025-07-28,000333,-0.011270
2025-07-28,000858,0.004209
2025-07-28,300750,0.012376
2025-07-28,600276,0.100000
2025-07-28,600519,-0.011230
2025-07-28,601012,-0.006659
2025-07-28,601318,0.034607
2025-07-29,000333,-0.009730
2025-07-29,000858,-0.004353
2025-07-29,300750,0.019280
2025-07-29,600276,0.028369
2025-07-29,600519,0.000236
2025-07-29,601012,0.009141
2025-07-29,601318,-0.009985
2025-07-30,000333,0.012212
2025-07-30,000858,0.008096
2025-07-30,300750,-0.050476
